ID,CardID,rooms
861A3,0x8185f385f276fb,"1,1,1,1,0,0"
861A4,0x46be0f55d04602,"0,1,0,1,0,1"
861A5,0xa806639afa1c19,"0,1,0,1,0,1"
861A6,0x5595d25645cc9f,"0,0,1,1,1,1"
861A7,0x9c1840ad2ca92e,"1,1,0,1,0,0"
861A8,0x13b37b23daf9519,"0,1,0,0,0,0"
861A9,0x44aeb98ca263d4,"1,1,0,0,1,0"
861A10,0xed33f020749202,"1,1,1,0,1,0"
861A11,0x1dad7d52c1672,"1,0,0,0,1,1"
861A12,0x99b8d2b8036e95,"1,0,1,0,1,1"
861A13,0x3f5be033b9eb17,"1,0,0,0,0,1"
861A14,0x11e8ebf2b8d342c,"0,1,0,0,1,0"
861A15,0xc4b12fd2ac904f,"1,0,0,0,1,0"
861A16,0x8c1a7318a860e4,"0,1,0,1,0,1"
861A17,0xae3f50c75d9e73,"1,1,0,0,1,0"
861A18,0x153f4ea6c9f9772,"0,1,0,0,0,0"
861A19,0x161b921a72d973a,"0,0,1,1,1,1"
861A20,0x15ec6647bb7485e,"1,0,1,1,0,1"
861A21,0x1204f856479940b,"0,0,1,1,1,0"
861A22,0x1631777cfe3db0c,"1,1,0,1,1,0"
861A23,0x3ddec8189009b0,"0,0,0,0,1,0"
861A24,0x8316d1bc5588b4,"0,1,1,0,1,1"
861A25,0x161012cf5b90c29,"0,0,0,1,1,1"
861A26,0x114490d7fc38a1b,"1,1,0,0,1,1"
861A27,0x1511f8f7698964c,"0,1,1,0,0,1"
861A28,0x15ad888e4acee97,"0,1,0,1,1,0"
861A29,0xce11d2d37d4f24,"1,1,1,0,1,0"
861A30,0x6dd711586aa942,"1,0,0,0,0,1"
861A31,0x4d51aa3b886a08,"0,1,1,1,1,0"
861A32,0x9881a030050065,"0,1,0,1,0,1"
861A33,0x900e1c8e69bc9e,"1,1,0,0,1,0"
861A34,0xb34fcfed052534,"1,1,0,1,0,0"
861A35,0xa485ebe264b7e6,"1,1,1,1,0,1"
861A36,0x143dbdb3884a909,"0,0,0,1,0,1"
861A37,0x5f24c572441824,"1,0,0,1,0,1"
861A38,0x5bde44ee224e28,"1,0,0,0,1,0"
861A39,0x58f20658c15fae,"0,1,1,0,0,1"
861A40,0x161c65357ddbfc2,"1,0,0,1,1,1"
861A41,0x14ff82b7a890c2e,"0,0,0,0,1,0"
861A42,0x56e8e32764df82,"0,1,1,0,1,0"
861A43,0x12d0799fb8b0650,"0,0,0,1,1,0"
861A44,0x10772dad5eebb0d,"1,1,1,0,0,0"
861A45,0x6c370d0b2e40fd,"0,0,1,1,0,0"
861A46,0x74e6c5fdf90530,"1,1,0,1,1,1"
861A47,0xa6df1d52b2755f,"1,0,1,1,0,0"
861A48,0x1011d7b11d159d5,"1,1,0,1,0,1"
861A49,0x14b8ccd6386d174,"0,1,1,0,1,1"
861C0,0x1431465b02c7a11,"1,1,0,1,1,1"
861C1,0x52d731320f8268,"1,1,0,1,0,0"
861C2,0x39ff40e39490b6,"0,0,1,0,1,0"
861C3,0xda4ef04a3717af,"1,1,1,0,1,1"
861C4,0x2b310c028c9b73,"1,1,1,0,1,0"
861C5,0x712a670775fa0e,"0,1,0,0,0,0"
861C6,0xc2bdac773169c8,"0,0,0,1,1,0"
861C7,0x14274bbdc158758,"1,0,0,1,0,1"
861C8,0x60e965082d5765,"0,0,0,1,0,0"
861C9,0x3e4a224de335b0,"0,0,1,1,0,0"
861C10,0x14eb2b2c9a34c39,"1,1,0,1,0,1"
861C11,0x154a1265f47dad6,"0,1,0,0,0,1"
861C12,0x4e102ea70253ab,"0,0,1,0,1,1"
861C13,0xcbce3f6ff6c35,"0,0,0,0,1,1"
861C14,0x1ba1122b235beb,"0,0,1,0,0,0"
861C15,0xfead98175e76c9,"1,1,0,1,0,0"
861C16,0xfd71961c850d00,"1,0,0,1,1,1"
861C17,0xd5b98a1b6bb20,"0,1,1,0,0,1"
861C18,0xffeeda3a56df3,"1,0,0,1,1,1"
861C19,0x13bbaf05bb4977a,"0,0,0,1,0,0"
861C20,0x10c9c8e6ba7e670,"0,1,1,1,0,1"
861C21,0x1379ea76fc831d,"1,1,1,0,1,1"
861C22,0x14f9af7714d92a5,"0,1,0,1,0,0"
861C23,0x69b415f7041391,"0,0,0,1,0,1"
861C24,0x10c30b0a9b18b35,"0,0,1,1,0,1"
861C25,0xf8b96826e89d23,"0,1,1,0,1,0"
861C26,0xa6f7ffcfc8734f,"1,1,0,1,1,1"
861C27,0xe6f5ea9cf82ecd,"1,0,1,0,0,0"
861C28,0x9506a1daaa68df,"1,1,1,1,1,0"
861C29,0x42b3c1c584f1c4,"1,1,1,1,1,1"
861C30,0x5325683e9735d3,"1,0,1,1,0,1"
861C31,0xfe7f45a14b0ac1,"0,0,0,1,1,0"
861C32,0x591390e88459cf,"1,0,1,1,0,0"
861C33,0xb2caf49e3aac25,"1,1,0,0,0,1"
861C34,0x7fc63a00a24ce4,"0,1,0,0,0,0"
861C35,0xa9feaba1842bfd,"0,0,0,0,0,0"
861C36,0x26a793228fa6e7,"1,1,0,0,0,0"
861C37,0x4b2eb481b46ffa,"1,0,0,1,1,1"
861C38,0x2fc0979b21185b,"1,1,0,0,0,0"
861C39,0x68dc22e812bba8,"0,1,0,0,1,0"
861C40,0x1975e875c27db7,"0,0,1,0,1,1"
861C41,0xdb01e7d0457b94,"1,1,1,0,1,1"
861C42,0x3b7ff850db9b37,"0,0,1,1,1,0"
861C43,0x130c5efa44b4352,"1,1,1,0,1,0"
861C44,0x8502d3f4374a6e,"0,0,0,1,1,0"
861C45,0x15735fc01e1d835,"1,0,1,1,0,1"
861C46,0xa38fde2f3e0bac,"1,0,0,0,0,1"
861C47,0x150d4662fc0d639,"1,0,0,1,0,1"
861C48,0xe3a96dbb5e8cc5,"1,0,1,0,1,0"
861C49,0x10d3b614d397d06,"1,1,0,0,0,1"
862B0,0x628a18251ef61,"1,0,1,0,1,0"
862B1,0x143a9caac79a8f8,"1,1,0,1,1,1"
862B2,0x14c2b81850734bb,"1,0,1,0,1,1"
862B3,0x77fa854771ae3b,"1,1,0,1,1,1"
862B4,0x2de6926d332b07,"0,0,0,0,0,0"
862B5,0xb9226ce64797ad,"1,0,1,1,0,0"
862B6,0x153f0b13d57f647,"0,1,1,1,1,0"
862B7,0x966004489b13f8,"1,0,1,0,0,1"
862B8,0x298112bb86fb36,"1,1,0,1,0,0"
862B9,0x119bedb868ab5a8,"0,0,1,0,0,1"
862B10,0xc6f8ab608279cc,"1,1,1,0,0,1"
862B11,0x6bccb750b0d431,"1,0,1,1,0,0"
862B12,0x11ab515b82cb756,"1,1,1,0,1,1"
862B13,0x162b21906772564,"1,0,1,0,1,1"
862B14,0x14f89a640f53196,"0,1,0,0,0,1"
862B15,0xc5672d5b32d818,"0,0,0,0,1,0"
862B16,0x128ce09288a4a5e,"1,1,0,0,1,1"
862B17,0x1439454b872944c,"0,0,0,0,0,0"
862B18,0x6e34406c82a3db,"0,1,1,1,1,1"
862B19,0xb07b474d8f8aa3,"1,1,0,1,0,0"
862B20,0x938f1ad35396fa,"1,0,0,0,0,0"
862B21,0x11e0fd3cb973f46,"1,1,1,1,1,1"
862B22,0x9fc8dd0d95b02c,"1,0,1,1,1,1"
862B23,0x58d6de48e9c829,"0,1,1,0,1,0"
862B24,0x15404efe018527,"0,0,1,0,0,1"
862B25,0xe973b30b3e05dd,"0,1,1,0,1,0"
862B26,0xb15a6ff3e1ee24,"1,0,0,0,1,1"
862B27,0xa60fe9a387ae36,"0,0,1,0,1,0"
862B28,0x1205ffb6c3dc802,"1,1,1,1,1,0"
862B29,0x13bb57e484fbd41,"0,0,1,0,0,1"
862B30,0x45cca47e4091da,"0,1,1,1,0,1"
862B31,0x82267143d4da3d,"0,1,0,1,0,0"
862B32,0x50ea87e58131ad,"1,0,0,0,0,0"
862B33,0x1610fff54485fad,"1,1,1,1,0,0"
862B34,0x15b71fc67673741,"0,0,1,0,0,1"
862B35,0x3200018d73d16a,"1,1,1,1,1,1"
862B36,0x5dc1efa0153866,"0,0,0,0,1,1"
862B37,0x1413c2647d0b67a,"1,0,1,0,1,0"
862B38,0x1321a7383d76d24,"0,0,0,1,0,0"
862B39,0xcf5ebfe549e705,"1,0,1,1,1,1"
862B40,0xf7e0e897ab0f1f,"1,1,1,1,0,1"
862B41,0x808cc18edb3467,"1,1,1,0,0,0"
862B42,0x535a78bb971c3b,"0,1,1,0,1,1"
862B43,0x145abbda4b70e0c,"1,1,0,1,1,0"
862B44,0xe3443bdec6a924,"1,1,0,0,1,0"
862B45,0x217669af534eaf,"1,1,0,0,1,0"
862B46,0x103e61799d4c532,"0,0,0,0,0,0"
862B47,0xdd5954a0537bc9,"0,1,1,1,0,0"
862B48,0x1395fd1a339edfb,"1,0,0,1,0,0"
862B49,0x155aef1e2d4765f,"0,0,0,1,0,0"
862A0,0xfb6e5e5e186619,"0,0,1,1,0,1"
862A1,0xec9b8c0f4974da,"1,1,0,1,0,1"
862A2,0x4dfae48161a274,"1,0,1,1,0,1"
862A3,0x9720781736710c,"1,1,1,1,1,1"
862A4,0x1163718fb6844fb,"0,0,0,1,0,0"
862A5,0x72dd8945df91bd,"1,0,1,1,0,0"
862A6,0x145255983f8a08f,"1,1,1,1,1,1"
862A7,0x6f6a12cc13eca8,"0,0,0,0,0,1"
862A8,0x999b36f46bf793,"0,0,1,1,0,0"
862A9,0x10bbc2c0a015421,"1,0,0,1,1,0"
862A10,0x54d4f4ec73ce9c,"1,0,0,1,0,0"
862A11,0x5edb3200ea940f,"0,1,1,1,0,0"
862A12,0xecb7b86d2ad27,"0,0,1,1,1,1"
862A13,0x87699e7cd6ed49,"1,1,0,0,1,0"
862A14,0x5ca144116ef170,"1,1,0,0,1,1"
862A15,0x1105b490c1c2607,"1,1,1,1,0,0"
862A16,0x9d40f678e782c,"1,1,1,1,0,0"
862A17,0x80e038ceab4bd7,"0,1,0,0,0,1"
862A18,0x10bfdcb7e020669,"0,1,1,0,0,1"
862A19,0x3b7de5aed6e04d,"1,1,0,0,0,0"
862A20,0x333d2fad9051ed,"0,1,1,0,1,1"
862A21,0x8b2ec5c10cb218,"0,1,1,1,1,1"
862A22,0x62efda02aa2877,"0,0,0,0,0,1"
862A23,0x428629b488fb15,"1,1,1,0,1,1"
862A24,0x92cc51e84ca1e3,"0,0,0,0,1,0"
862A25,0xac68566acb4f1e,"1,0,1,0,0,0"
862A26,0x15c63e474ed2469,"0,1,0,0,1,1"
862A27,0x62ff31137a462d,"1,0,1,1,0,1"
862A28,0x14d146d8a1db089,"0,0,1,0,1,1"
862A29,0x1dfbdfe52f99d2,"1,1,0,0,1,1"
862A30,0x12f5b84885f3247,"0,1,1,0,0,1"
862A31,0x5508d6382bc64b,"1,0,0,0,1,1"
862A32,0xba48f31c702559,"0,0,0,1,1,0"
862A33,0x703ac9cc6750bc,"0,1,1,1,0,1"
862A34,0xeb3cb5afed2e3a,"1,1,0,0,1,0"
862A35,0x38f0e97f836570,"0,0,0,1,1,1"
862A36,0x11ab765bf7beec,"0,1,1,0,1,0"
862A37,0x3b27526b197777,"0,0,0,0,0,1"
862A38,0x4421395086977c,"0,1,0,0,1,0"
862A39,0x50dd6a8afaf569,"0,0,0,1,1,1"
862A40,0x30cc53291392d5,"0,1,1,0,1,1"
862A41,0x7e2684e126bef1,"1,1,0,0,0,1"
862A42,0x1122d09bb07f60f,"0,0,1,1,1,0"
862A43,0x71e8aab22ee59b,"1,1,1,1,0,1"
862A44,0xbd82cd55ba355a,"1,0,1,0,0,0"
862A45,0xc9ce4c95e933fc,"0,1,0,0,0,1"
862A46,0x9ea056ccd13f44,"0,1,0,1,1,1"
862A47,0x15b9a2a381d23b0,"0,0,1,1,0,0"
862A48,0x43aca62698dc78,"1,1,1,1,0,0"
862A49,0x8bdf825d621af0,"1,1,0,0,0,0"
862C0,0x526e7543c7a755,"0,1,1,0,0,1"
862C1,0xb8f6a8c3fb4615,"0,0,0,0,0,1"
862C2,0x772d82263fcf5d,"1,0,1,0,1,0"
862C3,0x1878bd7f33f890,"0,1,0,0,1,0"
862C4,0xa53ccf4cf8eacc,"0,0,1,1,1,1"
862C5,0x20a23be73ad77f,"1,0,0,1,1,0"
862C6,0x489faa6d5b8677,"1,0,1,1,0,1"
862C7,0x347a58694f5cde,"1,1,1,1,1,1"
862C8,0x1f33cb2d564f6b,"1,0,1,0,0,0"
862C9,0xc60ddc3b0a4402,"1,1,1,1,0,0"
862C10,0x112f7ac70ae502e,"1,0,0,1,0,1"
862C11,0xd8a151f7b9ff1b,"0,1,0,0,1,1"
862C12,0xe79aa1d62198cd,"0,1,0,1,0,0"
862C13,0x155d150f7e19da5,"0,1,1,0,0,0"
862C14,0x15817dc4e569aa4,"0,1,0,1,1,0"
862C15,0x1cf5554b9bebf9,"1,1,1,1,0,0"
862C16,0xcf57df5cb0e7cd,"1,0,0,0,0,0"
862C17,0x7527247e6ae6d4,"0,1,0,1,1,1"
862C18,0x1345d6ce4985d10,"0,1,1,1,1,1"
862C19,0xf3e78b599960bb,"0,0,0,1,1,1"
862C20,0x14febfdb5146c3c,"1,0,0,0,1,1"
862C21,0xfa6724f41cd065,"1,0,1,1,0,1"
862C22,0xd92390cb763c67,"1,1,0,0,1,1"
862C23,0x15529c2a11ed7eb,"1,0,1,0,1,1"
862C24,0xe0908804210164,"1,1,1,0,0,1"
862C25,0x1a5b95c0257ff5,"1,1,1,1,1,0"
862C26,0x9641ca9a7d5bb3,"1,0,0,1,0,0"
862C27,0x1a44690a46b316,"0,0,0,1,1,1"
862C28,0xc8e6c62f7aa5df,"1,0,1,1,1,1"
862C29,0xdd9d787ea750ad,"0,0,0,1,1,1"
862C30,0x992f45e1338d6a,"1,1,1,1,1,1"
862C31,0x14c26fffe3d5e4,"1,1,1,1,1,0"
862C32,0x6f2288ce9868b0,"1,0,1,0,1,1"
862C33,0xac7158bd4a0f9a,"0,0,0,1,0,1"
862C34,0x56453e4d2fdb91,"1,0,1,0,0,0"
862C35,0x14e7336310bbfe,"1,0,0,1,1,0"
862C36,0xb13ee9c442df54,"1,1,0,0,1,1"
862C37,0x6c2dd281f104f2,"0,1,0,0,0,0"
862C38,0x2ea5f37fdbf56e,"0,1,0,1,1,1"
862C39,0xc120ce68c1dc62,"1,0,0,0,0,1"
862C40,0xecce8ad484f38b,"1,0,0,0,0,1"
862C41,0xbd3cd00a3506ab,"0,0,0,0,0,0"
862C42,0x906cafe384277b,"1,1,0,1,0,1"
862C43,0x14a85deb588aa02,"0,1,1,1,1,1"
862C44,0x132c38b92fd519c,"0,0,0,0,0,0"
862C45,0x23f7d6f67157c0,"1,1,1,1,1,0"
862C46,0xffa53235d9c888,"0,1,0,0,0,1"
862C47,0x1ee70f9abe0509,"1,1,1,1,1,0"
862C48,0x53b8529989e21d,"0,1,1,0,0,1"
862C49,0x7df4306d5f98b6,"1,1,0,1,0,0"
863B0,0x1466533693ceaae,"1,0,1,1,1,1"
863B1,0x14c143a43233f4,"1,1,1,1,0,0"
863B2,0xc65206934a5b08,"1,1,0,0,1,1"
863B3,0x4061a4a66d3516,"1,0,0,0,0,1"
863B4,0x1160d6df73b8de,"1,0,1,0,0,0"
863B5,0x12c804bef152f76,"0,1,1,0,1,1"
863B6,0x10382ce8f7f4a77,"1,0,1,0,0,0"
863B7,0x5b5cfce956dd1a,"1,0,0,0,1,1"
863B8,0x12f8ef835301bfa,"1,0,1,1,1,0"
863B9,0x10fad038d1c99e1,"1,0,1,1,0,0"
863B10,0xa2879299127035,"0,1,1,1,0,1"
863B11,0x163131608a7fcac,"1,1,1,0,1,0"
863B12,0x107d537463e358e,"1,0,0,0,1,0"
863B13,0x636af325033f8b,"1,0,1,0,1,1"
863B14,0xb0882337293109,"0,1,1,0,0,0"
863B15,0x899044f10ef109,"1,0,0,0,0,0"
863B16,0xf32e4d8a0e5478,"0,0,0,0,0,0"
863B17,0x3ba181f46b1671,"0,0,1,0,1,1"
863B18,0xf7911ce2d32d8,"1,1,0,0,1,1"
863B19,0x3c73d5dff8f63e,"1,0,0,1,1,0"
863B20,0xe5e9aa167c3e62,"0,1,1,0,0,0"
863B21,0x7f33279a163379,"1,0,0,0,0,1"
863B22,0xcd376b0fea2750,"0,0,1,1,1,0"
863B23,0x146c1a8f99f6502,"0,0,1,0,1,1"
863B24,0x7a8d7143f9ffd3,"1,1,0,1,0,1"
863B25,0x1404218d88fe99b,"0,1,0,1,1,0"
863B26,0x9ca28a274fa7e1,"0,1,1,1,1,0"
863B27,0x34e66c36efe4fc,"1,0,0,0,1,1"
863B28,0x3fcf87a2dda4de,"0,1,1,1,0,1"
863B29,0x11b9142b2036cc0,"0,1,0,1,0,0"
863B30,0x152a3f56b067015,"0,0,0,1,1,1"
863B31,0x114626749492135,"1,1,1,0,1,1"
863B32,0x130437c758be714,"1,1,0,0,0,0"
863B33,0xac1ad4a71b30e0,"1,0,0,1,0,0"
863B34,0x150bcea50b40d7f,"0,0,1,0,0,0"
863B35,0x153d29536515cc3,"0,1,0,1,1,0"
863B36,0x49a7e3715b4679,"0,1,0,0,0,1"
863B37,0xe823f5c431cfcc,"1,1,1,0,1,0"
863B38,0x7f891bcd60877b,"1,0,1,0,1,0"
863B39,0xc543718c14971c,"1,0,0,0,0,1"
863B40,0x7890a56f0f874a,"1,0,0,0,1,0"
863B41,0xe0309fa0d146dd,"0,0,0,0,0,0"
863B42,0x527deaf2fde796,"1,1,1,1,1,0"
863B43,0x74186e857cd3d4,"0,1,0,0,0,0"
863B44,0x13096d69e203565,"1,0,1,1,0,1"
863B45,0xaa0f95dc9c1544,"0,0,0,1,0,0"
863B46,0x9ac3fd256821fb,"1,1,0,1,1,1"
863B47,0xe42667845b5085,"1,0,0,0,0,0"
863B48,0x1e6a50fed50287,"1,1,0,0,1,1"
863B49,0x4823362c06685a,"0,0,1,1,1,1"
863A0,0xe6ba77ab020c27,"1,0,0,1,1,0"
863A1,0xd60f2cb1779b42,"1,0,0,0,1,0"
863A2,0x11163d431d22a14,"0,1,1,0,1,1"
863A3,0xeefa73cfef099,"0,0,1,0,1,0"
863A4,0x6c0032ff081bc2,"1,1,1,0,1,0"
863A5,0x519fc89102c072,"1,0,1,1,0,1"
863A6,0x15c0ef55bab101f,"0,1,1,1,1,1"
863A7,0x55fde0f427caee,"1,1,1,0,0,0"
863A8,0x7586e219ce45f0,"1,0,1,0,1,0"
863A9,0x2e0bea9894ab24,"1,1,1,1,1,0"
863A10,0xcba00e51bd25e,"0,0,1,0,0,1"
863A11,0x8b0315c6cfdefc,"0,1,0,1,0,1"
863A12,0x3847702e35034c,"0,1,0,0,1,0"
863A13,0xb32a96faa25c2a,"0,0,1,1,1,0"
863A14,0x139017d29af8359,"1,1,0,0,0,0"
863A15,0xa9d236a7f565c2,"0,0,0,0,0,0"
863A16,0xbe6ee87d94ef32,"1,0,0,0,0,0"
863A17,0x7f215aa2f700b4,"1,0,0,0,1,1"
863A18,0xcc646684f1c235,"0,0,1,1,1,1"
863A19,0xf011642b2be408,"1,1,1,1,1,0"
863A20,0x6199cec381ab74,"1,0,1,0,0,1"
863A21,0x671720becda207,"0,1,1,1,1,0"
863A22,0xd5ceabc2977b16,"1,1,0,0,1,1"
863A23,0x51dc780d3d41c6,"0,0,0,0,1,0"
863A24,0xe39d0a27d6c0f3,"0,0,0,1,0,0"
863A25,0x7e702552ac1a7a,"0,1,1,0,0,0"
863A26,0x864aa71a9e3f7b,"0,1,0,1,1,0"
863A27,0x136b18473c0c018,"1,0,0,0,0,1"
863A28,0xf8d45454fe97e4,"1,0,0,1,1,1"
863A29,0x2b5f338162e157,"0,1,0,0,1,1"
863A30,0xb9e4ec3fe5929e,"0,1,0,0,1,1"
863A31,0x9ab7cad27e46b9,"1,1,0,1,0,0"
863A32,0xab6282c456ca38,"1,1,0,1,1,1"
863A33,0x5a837491711b1,"0,1,0,1,0,0"
863A34,0x33602b268d3e15,"1,1,1,1,0,0"
863A35,0x9f1128e89fc4f9,"0,1,1,0,0,0"
863A36,0x132a48e3fe5024b,"1,1,0,1,1,0"
863A37,0xa0f816390547fb,"1,0,0,0,1,0"
863A38,0x13f02c9e1ff1aac,"0,0,1,0,1,1"
863A39,0x14fb3bb65481015,"0,1,0,1,0,1"
863A40,0x97b9b0853c4853,"1,0,1,1,1,1"
863A41,0x3bcea08978d63c,"0,0,1,1,0,0"
863A42,0x12750dfa0e42c05,"0,1,0,1,0,0"
863A43,0x11af265363ae007,"1,0,0,0,0,0"
863A44,0x31281bd5104293,"0,0,0,0,1,0"
863A45,0x4e5aa7eb47921a,"0,1,0,1,1,0"
863A46,0xa92ab4068180bc,"1,0,0,0,0,0"
863A47,0x3734dfdb68ae22,"0,1,1,1,1,1"
863A48,0x9d0c7a3c874189,"0,0,1,0,0,0"
863A49,0x119cbdbd23a3cd,"1,1,0,1,1,1"
863C0,0x8cd3a884be6a66,"1,0,0,0,1,1"
863C1,0x136a499815d1dd3,"0,0,1,1,1,1"
863C2,0xf831f94030cdd4,"0,1,1,1,0,0"
863C3,0x9b60f3884d56a9,"1,1,1,0,1,1"
863C4,0x8d5c7d8afd2a35,"1,0,0,1,0,0"
863C5,0x66840857aeaab3,"0,1,1,1,1,1"
863C6,0xf97c06ab0b0db3,"0,1,0,0,0,1"
863C7,0x1fd676ab693d38,"1,0,1,1,1,1"
863C8,0x15c10c4a4682de9,"0,0,0,1,1,1"
863C9,0x100435cf965b653,"0,0,0,0,0,0"
863C10,0x11dd6d1e1bda34,"0,0,1,1,0,0"
863C11,0xfd9e412cd1b191,"0,1,0,0,0,0"
863C12,0x3c6a6384a8bfb7,"0,0,0,1,1,0"
863C13,0x13632ef6a217d5f,"0,1,1,0,1,0"
863C14,0xab6035c3ad8219,"1,0,1,1,0,0"
863C15,0x11e0a217e677a68,"1,1,0,1,1,0"
863C16,0x6c1ef45bc005b7,"0,1,1,0,0,0"
863C17,0x147f08455620f15,"1,1,0,0,1,0"
863C18,0x114c12916740439,"0,1,0,1,1,1"
863C19,0x1416df8600e782d,"0,1,1,0,1,0"
863C20,0x1227880e5f153dd,"0,0,1,1,0,0"
863C21,0x14282bceddfc46,"1,1,1,0,0,1"
863C22,0x3405b9e84f496b,"0,0,1,1,1,1"
863C23,0xe76397ec72328,"1,1,1,0,1,1"
863C24,0x106340dd8738fff,"0,1,1,1,1,1"
863C25,0x6174027dc2642e,"1,0,1,1,0,1"
863C26,0x2312a0e2a08b97,"0,1,1,1,1,0"
863C27,0xa80cb632f5d1d6,"1,1,1,0,1,1"
863C28,0x7f33ea0526c644,"0,1,0,1,1,1"
863C29,0x353e0dcba70597,"0,0,1,1,1,1"
863C30,0x70b1c1da68d877,"0,0,1,1,1,0"
863C31,0xbbdb494543ba4f,"0,0,0,1,1,1"
863C32,0x10574d849a0d3be,"0,0,1,1,0,0"
863C33,0x10fbb0676ae0f1e,"0,1,1,1,1,1"
863C34,0x11fd969df939339,"0,0,1,1,1,0"
863C35,0xc54dcf68efd335,"0,0,1,1,1,1"
863C36,0x122527d64750702,"1,1,0,0,0,1"
863C37,0x4517a30702d2a8,"0,1,1,1,0,1"
863C38,0x129b7bc4e482d51,"1,1,0,1,0,1"
863C39,0x4b587f6eed62a,"0,0,1,0,0,0"
863C40,0xb9a49a1c1b8675,"1,1,1,1,0,1"
863C41,0xb08bf7f9c5f3e7,"1,0,1,1,0,1"
863C42,0xbf1de8a24ca63f,"0,1,1,0,1,1"
863C43,0xe44fa30f12e0d7,"1,1,0,0,0,1"
863C44,0x16fd37c1399585,"1,0,0,1,0,0"
863C45,0x8e82971428d867,"1,0,0,1,1,0"
863C46,0x85aba036eea3e,"1,1,0,0,1,0"
863C47,0xe2d3ea65b1af66,"1,1,1,0,0,0"
863C48,0x492f27b7b2c941,"1,0,0,1,1,0"
863C49,0x822ea803ed4906,"0,0,0,1,1,0"
871B0,0x10dadf34bbb4653,"1,0,0,0,1,0"
871B1,0x12eb7584abcbbbb,"1,0,1,1,0,1"
871B2,0x15d826559e17ba9,"1,0,1,1,1,0"
871B3,0xb2483ce6525e0d,"1,0,0,0,1,0"
871B4,0xf5a5030b200ebf,"1,1,0,1,1,0"
871B5,0xb6fb19031d4ec5,"1,0,0,0,1,0"
871B6,0x8cea23a9789c7a,"1,1,1,1,1,0"
871B7,0xedfaa03d42faf7,"0,0,1,1,1,1"
871B8,0x10354416252b64b,"0,0,0,0,1,0"
871B9,0xc85d3a9faa2952,"0,0,1,0,1,0"
871B10,0x2ef2d4ba573343,"0,1,0,1,1,1"
871B11,0xdc1da55cf48be7,"1,0,0,1,1,1"
871B12,0xb4c9f4613b6390,"1,1,0,1,1,1"
871B13,0x5445c11d383a78,"0,1,1,1,1,0"
871B14,0xb386d967fcb25,"1,1,1,0,1,1"
871B15,0xad21a04e26a75f,"1,0,1,0,0,0"
871B16,0x47dd04ce77a57d,"1,0,0,1,1,1"
871B17,0x6a52e004b21c6b,"1,0,1,0,1,1"
871B18,0x15fcb13e7c8532c,"1,1,0,1,0,0"
871B19,0x912e0860cb9f63,"0,0,1,1,0,1"
871B20,0x10fe9ad1206070f,"0,0,0,0,1,0"
871B21,0x139944f08308a20,"1,1,0,1,0,0"
871B22,0x20dfa70d588be4,"0,0,1,0,0,1"
871B23,0x3c83ffedc84108,"1,0,0,0,1,1"
871B24,0x15f214ab8a11edd,"1,1,1,0,0,0"
871B25,0x16062f32febabc1,"0,1,1,1,1,1"
871B26,0x8cffb2758bca40,"1,1,1,0,1,0"
871B27,0xcf47bd6f23e77f,"0,0,1,1,1,0"
871B28,0x35abfc5c6a8420,"0,0,1,1,1,1"
871B29,0x10846763a2bd5a0,"0,1,0,0,1,1"
871B30,0x80532119914835,"0,0,1,1,1,1"
871B31,0x42811dab689dd5,"1,1,0,1,1,1"
871B32,0x10ba527855324cb,"0,1,0,1,0,0"
871B33,0x58ffe91dc1af85,"0,0,0,1,0,0"
871B34,0x6b8b4db2043304,"0,1,0,0,1,1"
871B35,0x117b708183fa1dd,"0,1,0,1,0,1"
871B36,0x1009809090a37ba,"1,0,1,1,0,1"
871B37,0x1216aff776e9dda,"1,0,0,1,1,1"
871B38,0xcb785de1e45ec9,"1,0,1,1,1,0"
871B39,0xcf68121f1ba1ff,"0,0,0,1,1,0"
871B40,0x4bf2edefdb2008,"0,0,0,1,1,0"
871B41,0x33861ebf16955d,"0,0,1,0,0,0"
871B42,0x135a20c6bfe5937,"1,1,1,0,1,0"
871B43,0xe496c26138fcea,"0,1,0,1,1,1"
871B44,0x138f6e13728f386,"0,0,0,0,0,1"
871B45,0x123b0878c59c355,"1,1,0,0,0,0"
871B46,0x78a521806ee7f1,"1,1,0,1,0,0"
871B47,0x64729a18901018,"0,0,0,0,0,0"
871B48,0xb12f57dab97fee,"1,1,1,0,0,0"
871B49,0x30ea57109f5b48,"0,1,1,1,0,1"
871A0,0x1336887c384a0bb,"0,0,0,1,0,0"
871A1,0x1010030575e8a2b,"0,0,0,0,0,1"
871A2,0x203e57094867a1,"0,1,0,1,0,1"
871A3,0xcccb014479d973,"1,1,1,1,0,1"
871A4,0x153b2da9f0ce5b6,"1,1,0,0,1,1"
871A5,0x117002c49e62266,"0,0,1,1,1,0"
871A6,0x1591417da102a7a,"1,1,1,1,0,0"
871A7,0x3cdd69085eecdd,"1,1,0,0,0,1"
871A8,0x141025e1a6b70c2,"0,0,1,1,1,0"
871A9,0x104012c60eeb7dd,"1,0,0,0,0,1"
871A10,0x85b17d6049c705,"0,1,1,0,1,1"
871A11,0xefca2346dd6e93,"1,1,1,1,1,1"
871A12,0x104cea3f18f6d00,"1,1,0,1,1,1"
871A13,0x15bd0dd7de85158,"1,1,1,1,0,0"
871A14,0xde1d37670b21ff,"0,0,0,1,1,1"
